variable,depth,time,value
fluorescence,40,2017-01-13T11:54:47Z,1.1619690801649913
fluorescence,40,2017-01-13T12:54:47Z,1.1194845245850695
fluorescence,40,2017-01-13T13:54:47Z,1.0769999690051475
fluorescence,40,2017-01-13T14:54:47Z,1.0345154134252255
fluorescence,40,2017-01-13T15:54:47Z,0.9920308578453036
fluorescence,40,2017-01-13T16:54:47Z,0.9495463022653816
fluorescence,40,2017-01-13T17:54:47Z,0.9352549698189134
fluorescence,40,2017-01-13T18:54:47Z,0.9352549698189134
fluorescence,40,2017-01-13T19:54:47Z,0.9352549698189134
fluorescence,41,2017-01-08T09:54:47Z,1.3751250936359483
fluorescence,41,2017-01-08T10:54:47Z,1.3432377763693926
fluorescence,41,2017-01-08T11:54:47Z,1.3113504591028369
fluorescence,41,2017-01-08T12:54:47Z,1.2794631418362812
fluorescence,41,2017-01-08T13:54:47Z,1.2475758245697257
fluorescence,41,2017-01-08T14:54:47Z,1.21568850730317
fluorescence,41,2017-01-08T15:54:47Z,1.1838011900366143
fluorescence,41,2017-01-08T16:54:47Z,1.1519138727700589
fluorescence,41,2017-01-08T17:54:47Z,1.1200265555035032
fluorescence,41,2017-01-08T18:54:47Z,1.0881392382369475
fluorescence,41,2017-01-08T19:54:47Z,1.0562519209703918
fluorescence,41,2017-01-08T20:54:47Z,1.024364603703836
fluorescence,41,2017-01-08T21:54:47Z,0.9924772864372805
fluorescence,41,2017-01-08T22:54:47Z,0.9605899691707249
fluorescence,41,2017-01-08T23:54:47Z,0.9287026519041692
fluorescence,41,2017-01-09T00:54:47Z,0.8968153346376136
fluorescence,41,2017-01-09T01:54:47Z,0.8715515876793508
fluorescence,41,2017-01-09T02:54:47Z,0.9559806270462291
fluorescence,41,2017-01-09T03:54:47Z,1.0404096664131075
fluorescence,41,2017-01-09T04:54:47Z,1.1248387057799858
fluorescence,41,2017-01-09T05:54:47Z,1.209267745146864
fluorescence,41,2017-01-09T06:54:47Z,1.2936967845137424
fluorescence,41,2017-01-09T07:54:47Z,1.3781258238806209
fluorescence,41,2017-01-09T08:54:47Z,1.3226959674871461
fluorescence,41,2017-01-09T09:54:47Z,1.2267911871057184
fluorescence,41,2017-01-09T10:54:47Z,1.130886406724291
fluorescence,41,2017-01-09T11:54:47Z,1.034981626342863
fluorescence,41,2017-01-09T12:54:47Z,0.9390768459614355
fluorescence,41,2017-01-09T13:54:47Z,0.8431720655800078
fluorescence,41,2017-01-09T14:54:47Z,0.7472672851985801
fluorescence,41,2017-01-09T15:54:47Z,0.6513625048171525
fluorescence,41,2017-01-09T16:54:47Z,0.5554577244357248
fluorescence,41,2017-01-09T17:54:47Z,0.5145433184705543
fluorescence,41,2017-01-09T18:54:47Z,0.5134949577817599
fluorescence,41,2017-01-09T19:54:47Z,0.5124465970929656
fluorescence,41,2017-01-09T20:54:47Z,0.5113982364041713
fluorescence,41,2017-01-09T21:54:47Z,0.5103498757153769
fluorescence,41,2017-01-09T22:54:47Z,0.5093015150265826
fluorescence,41,2017-01-09T23:54:47Z,0.5082531543377883
fluorescence,41,2017-01-10T00:54:47Z,0.5072047936489938
fluorescence,41,2017-01-10T01:54:47Z,0.5061564329601995
fluorescence,41,2017-01-10T02:54:47Z,0.5051080722714052
fluorescence,41,2017-01-10T03:54:47Z,0.5040597115826109
fluorescence,41,2017-01-10T04:54:47Z,0.5030113508938165
fluorescence,41,2017-01-10T05:54:47Z,0.5019629902050221
fluorescence,41,2017-01-10T06:54:47Z,0.5009146295162278
fluorescence,41,2017-01-10T07:54:47Z,0.49986626882743346
fluorescence,41,2017-01-10T08:54:47Z,0.49881790813863913
fluorescence,41,2017-01-10T09:54:47Z,0.49776954744984475
fluorescence,41,2017-01-10T10:54:47Z,0.4967211867610504
fluorescence,41,2017-01-10T11:54:47Z,0.4956728260722561
fluorescence,41,2017-01-10T12:54:47Z,0.4946244653834617
fluorescence,41,2017-01-10T13:54:47Z,0.4803411964831858
fluorescence,41,2017-01-10T14:54:47Z,0.4484542147190946
fluorescence,41,2017-01-10T15:54:47Z,0.41656723295500336
fluorescence,41,2017-01-10T16:54:47Z,0.38468025119091215
fluorescence,41,2017-01-10T17:54:47Z,0.35279326942682093
fluorescence,41,2017-01-10T18:54:47Z,0.3209062876627297
fluorescence,41,2017-01-10T19:54:47Z,0.4874014359876623
fluorescence,41,2017-01-10T20:54:47Z,0.6771016923000481
fluorescence,41,2017-01-10T21:54:47Z,0.8668019486124341
fluorescence,41,2017-01-10T22:54:47Z,1.05650220492482
fluorescence,41,2017-01-10T23:54:47Z,1.246202461237206
fluorescence,41,2017-01-11T00:54:47Z,1.4359027175495918
fluorescence,41,2017-01-11T01:54:47Z,1.6256029738619777
fluorescence,41,2017-01-11T02:54:47Z,1.8153032301743635
fluorescence,41,2017-01-11T03:54:47Z,2.0050034864867494
fluorescence,41,2017-01-11T04:54:47Z,2.0396522283938636
fluorescence,41,2017-01-11T05:54:47Z,2.027184628183621
fluorescence,41,2017-01-11T06:54:47Z,2.0147170279733784
fluorescence,41,2017-01-11T07:54:47Z,2.0022494277631355
fluorescence,41,2017-01-11T08:54:47Z,1.989781827552893
fluorescence,41,2017-01-11T09:54:47Z,1.8373465173146222
fluorescence,41,2017-01-11T10:54:47Z,1.6624405689093757
fluorescence,41,2017-01-11T11:54:47Z,1.4875346205041293
fluorescence,41,2017-01-11T12:54:47Z,1.312628672098883
fluorescence,41,2017-01-11T13:54:47Z,1.1377227236936367
fluorescence,41,2017-01-11T14:54:47Z,0.96281677528839
fluorescence,41,2017-01-11T15:54:47Z,0.7879108268831438
fluorescence,41,2017-01-11T16:54:47Z,0.6130048784778974
fluorescence,41,2017-01-11T17:54:47Z,0.4380989300726512
fluorescence,41,2017-01-11T18:54:47Z,0.26319298166740457
fluorescence,41,2017-01-11T19:54:47Z,0.3272093466763631
fluorescence,41,2017-01-11T20:54:47Z,0.4211750232449014
fluorescence,41,2017-01-11T21:54:47Z,0.5151406998134398
fluorescence,41,2017-01-11T22:54:47Z,0.6091063763819782
fluorescence,41,2017-01-11T23:54:47Z,0.7030720529505164
fluorescence,41,2017-01-12T00:54:47Z,0.7970377295190548
fluorescence,41,2017-01-12T01:54:47Z,0.8910034060875931
fluorescence,41,2017-01-12T02:54:47Z,0.9849690826561314
fluorescence,41,2017-01-12T03:54:47Z,1.0789347592246696
fluorescence,41,2017-01-12T04:54:47Z,1.172900435793208
fluorescence,41,2017-01-12T05:54:47Z,1.2668661123617464
fluorescence,41,2017-01-12T06:54:47Z,1.3608317889302848
fluorescence,41,2017-01-12T07:54:47Z,1.4547974654988232
fluorescence,41,2017-01-12T08:54:47Z,1.5487631420673615
fluorescence,41,2017-01-12T09:54:47Z,1.6427288186359
fluorescence,41,2017-01-12T10:54:47Z,1.5304558690262815
fluorescence,41,2017-01-12T11:54:47Z,1.3740137701339887
fluorescence,41,2017-01-12T12:54:47Z,1.217571671241696
fluorescence,41,2017-01-12T13:54:47Z,1.0611295723494032
fluorescence,41,2017-01-12T14:54:47Z,0.9046874734571104
fluorescence,41,2017-01-12T15:54:47Z,0.7482453745648175
fluorescence,41,2017-01-12T16:54:47Z,0.5918032756725247
fluorescence,41,2017-01-12T17:54:47Z,0.4353611767802321
fluorescence,41,2017-01-12T18:54:47Z,0.27891907788793935
fluorescence,41,2017-01-12T19:54:47Z,0.5011762529484833
fluorescence,41,2017-01-12T20:54:47Z,0.7801597006004933
fluorescence,41,2017-01-12T21:54:47Z,1.0591431482525036
fluorescence,41,2017-01-12T22:54:47Z,1.3381265959045137
fluorescence,41,2017-01-12T23:54:47Z,1.6171100435565235
fluorescence,41,2017-01-13T00:54:47Z,1.6673890208308366
fluorescence,41,2017-01-13T01:54:47Z,1.630555018018823
fluorescence,41,2017-01-13T02:54:47Z,1.5937210152068095
fluorescence,41,2017-01-13T03:54:47Z,1.556887012394796
fluorescence,41,2017-01-13T04:54:47Z,1.5200530095827824
fluorescence,41,2017-01-13T05:54:47Z,1.483219006770769
fluorescence,41,2017-01-13T06:54:47Z,1.4463850039587551
fluorescence,41,2017-01-13T07:54:47Z,1.4095510011467416
fluorescence,41,2017-01-13T08:54:47Z,1.372716998334728
fluorescence,41,2017-01-13T09:54:47Z,1.3358829955227145
fluorescence,41,2017-01-13T10:54:47Z,1.2990489927107007
fluorescence,41,2017-01-13T11:54:47Z,1.2622149898986872
fluorescence,41,2017-01-13T12:54:47Z,1.2253809870866736
fluorescence,41,2017-01-13T13:54:47Z,1.18854698427466
fluorescence,41,2017-01-13T14:54:47Z,1.1517129814626466
fluorescence,41,2017-01-13T15:54:47Z,1.114878978650633
fluorescence,41,2017-01-13T16:54:47Z,1.0780449758386195
fluorescence,41,2017-01-13T17:54:47Z,1.065654426559356
fluorescence,41,2017-01-13T18:54:47Z,1.065654426559356
fluorescence,41,2017-01-13T19:54:47Z,1.065654426559356
fluorescence,42,2017-01-08T09:54:47Z,1.2446773265864945
fluorescence,42,2017-01-08T10:54:47Z,1.2230361777077337
fluorescence,42,2017-01-08T11:54:47Z,1.2013950288289725
fluorescence,42,2017-01-08T12:54:47Z,1.1797538799502114
fluorescence,42,2017-01-08T13:54:47Z,1.1581127310714503
fluorescence,42,2017-01-08T14:54:47Z,1.1364715821926894
fluorescence,42,2017-01-08T15:54:47Z,1.1148304333139283
fluorescence,42,2017-01-08T16:54:47Z,1.0931892844351672
fluorescence,42,2017-01-08T17:54:47Z,1.071548135556406
fluorescence,42,2017-01-08T18:54:47Z,1.0499069866776451
fluorescence,42,2017-01-08T19:54:47Z,1.028265837798884
fluorescence,42,2017-01-08T20:54:47Z,1.006624688920123
fluorescence,42,2017-01-08T21:54:47Z,0.9849835400413618
fluorescence,42,2017-01-08T22:54:47Z,0.9633423911626008
fluorescence,42,2017-01-08T23:54:47Z,0.9417012422838398
fluorescence,42,2017-01-09T00:54:47Z,0.9200600934050787
fluorescence,42,2017-01-09T01:54:47Z,0.9052508578886755
fluorescence,42,2017-01-09T02:54:47Z,1.003584772934249
fluorescence,42,2017-01-09T03:54:47Z,1.1019186879798226
fluorescence,42,2017-01-09T04:54:47Z,1.2002526030253962
fluorescence,42,2017-01-09T05:54:47Z,1.2985865180709695
fluorescence,42,2017-01-09T06:54:47Z,1.396920433116543
fluorescence,42,2017-01-09T07:54:47Z,1.4952543481621166
fluorescence,42,2017-01-09T08:54:47Z,1.4350470156805506
fluorescence,42,2017-01-09T09:54:47Z,1.3289581187283799
fluorescence,42,2017-01-09T10:54:47Z,1.2228692217762094
fluorescence,42,2017-01-09T11:54:47Z,1.1167803248240387
fluorescence,42,2017-01-09T12:54:47Z,1.010691427871868
fluorescence,42,2017-01-09T13:54:47Z,0.9046025309196973
fluorescence,42,2017-01-09T14:54:47Z,0.7985136339675266
fluorescence,42,2017-01-09T15:54:47Z,0.692424737015356
fluorescence,42,2017-01-09T16:54:47Z,0.5863358400631853
fluorescence,42,2017-01-09T17:54:47Z,0.5430190571728459
fluorescence,42,2017-01-09T18:54:47Z,0.5452098011514817
fluorescence,42,2017-01-09T19:54:47Z,0.5474005451301174
fluorescence,42,2017-01-09T20:54:47Z,0.549591289108753
fluorescence,42,2017-01-09T21:54:47Z,0.5517820330873887
fluorescence,42,2017-01-09T22:54:47Z,0.5539727770660243
fluorescence,42,2017-01-09T23:54:47Z,0.55616352104466
fluorescence,42,2017-01-10T00:54:47Z,0.5583542650232957
fluorescence,42,2017-01-10T01:54:47Z,0.5605450090019314
fluorescence,42,2017-01-10T02:54:47Z,0.5627357529805671
fluorescence,42,2017-01-10T03:54:47Z,0.5649264969592027
fluorescence,42,2017-01-10T04:54:47Z,0.5671172409378384
fluorescence,42,2017-01-10T05:54:47Z,0.569307984916474
fluorescence,42,2017-01-10T06:54:47Z,0.5714987288951098
fluorescence,42,2017-01-10T07:54:47Z,0.5736894728737454
fluorescence,42,2017-01-10T08:54:47Z,0.5758802168523811
fluorescence,42,2017-01-10T09:54:47Z,0.5780709608310168
fluorescence,42,2017-01-10T10:54:47Z,0.5802617048096524
fluorescence,42,2017-01-10T11:54:47Z,0.5824524487882882
fluorescence,42,2017-01-10T12:54:47Z,0.5846431927669238
fluorescence,42,2017-01-10T13:54:47Z,0.5662580172436082
fluorescence,42,2017-01-10T14:54:47Z,0.5205048711206098
fluorescence,42,2017-01-10T15:54:47Z,0.4747517249976114
fluorescence,42,2017-01-10T16:54:47Z,0.428998578874613
fluorescence,42,2017-01-10T17:54:47Z,0.3832454327516146
fluorescence,42,2017-01-10T18:54:47Z,0.3374922866286162
fluorescence,42,2017-01-10T19:54:47Z,0.48754640125121734
fluorescence,42,2017-01-10T20:54:47Z,0.6605044368484047
fluorescence,42,2017-01-10T21:54:47Z,0.8334624724455919
fluorescence,42,2017-01-10T22:54:47Z,1.0064205080427793
fluorescence,42,2017-01-10T23:54:47Z,1.1793785436399666
fluorescence,42,2017-01-11T00:54:47Z,1.3523365792371538
fluorescence,42,2017-01-11T01:54:47Z,1.5252946148343411
fluorescence,42,2017-01-11T02:54:47Z,1.6982526504315283
fluorescence,42,2017-01-11T03:54:47Z,1.8712106860287157
fluorescence,42,2017-01-11T04:54:47Z,1.928342823445002
fluorescence,42,2017-01-11T05:54:47Z,1.9502783188570234
fluorescence,42,2017-01-11T06:54:47Z,1.9722138142690449
fluorescence,42,2017-01-11T07:54:47Z,1.9941493096810663
fluorescence,42,2017-01-11T08:54:47Z,2.0160848050930875
fluorescence,42,2017-01-11T09:54:47Z,1.866602248124852
fluorescence,42,2017-01-11T10:54:47Z,1.6895999651458595
fluorescence,42,2017-01-11T11:54:47Z,1.512597682166867
fluorescence,42,2017-01-11T12:54:47Z,1.3355953991878744
fluorescence,42,2017-01-11T13:54:47Z,1.1585931162088818
fluorescence,42,2017-01-11T14:54:47Z,0.9815908332298893
fluorescence,42,2017-01-11T15:54:47Z,0.8045885502508967
fluorescence,42,2017-01-11T16:54:47Z,0.6275862672719041
fluorescence,42,2017-01-11T17:54:47Z,0.4505839842929118
fluorescence,42,2017-01-11T18:54:47Z,0.27358170131391923
fluorescence,42,2017-01-11T19:54:47Z,0.34070575271706205
fluorescence,42,2017-01-11T20:54:47Z,0.43843144841130716
fluorescence,42,2017-01-11T21:54:47Z,0.5361571441055524
fluorescence,42,2017-01-11T22:54:47Z,0.6338828397997975
fluorescence,42,2017-01-11T23:54:47Z,0.7316085354940425
fluorescence,42,2017-01-12T00:54:47Z,0.8293342311882876
fluorescence,42,2017-01-12T01:54:47Z,0.9270599268825328
fluorescence,42,2017-01-12T02:54:47Z,1.024785622576778
fluorescence,42,2017-01-12T03:54:47Z,1.1225113182710231
fluorescence,42,2017-01-12T04:54:47Z,1.220237013965268
fluorescence,42,2017-01-12T05:54:47Z,1.3179627096595132
fluorescence,42,2017-01-12T06:54:47Z,1.4156884053537584
fluorescence,42,2017-01-12T07:54:47Z,1.5134141010480036
fluorescence,42,2017-01-12T08:54:47Z,1.6111397967422487
fluorescence,42,2017-01-12T09:54:47Z,1.7088654924364939
fluorescence,42,2017-01-12T10:54:47Z,1.5915218334515375
fluorescence,42,2017-01-12T11:54:47Z,1.4281177899062802
fluorescence,42,2017-01-12T12:54:47Z,1.2647137463610227
fluorescence,42,2017-01-12T13:54:47Z,1.1013097028157652
fluorescence,42,2017-01-12T14:54:47Z,0.9379056592705078
fluorescence,42,2017-01-12T15:54:47Z,0.7745016157252504
fluorescence,42,2017-01-12T16:54:47Z,0.6110975721799929
fluorescence,42,2017-01-12T17:54:47Z,0.44769352863473566
fluorescence,42,2017-01-12T18:54:47Z,0.2842894850894784
fluorescence,42,2017-01-12T19:54:47Z,0.5064687683475068
fluorescence,42,2017-01-12T20:54:47Z,0.7864055029855227
fluorescence,42,2017-01-12T21:54:47Z,1.0663422376235387
fluorescence,42,2017-01-12T22:54:47Z,1.3462789722615547
fluorescence,42,2017-01-12T23:54:47Z,1.6262157068995706
fluorescence,42,2017-01-13T00:54:47Z,1.681740246664133
fluorescence,42,2017-01-13T01:54:47Z,1.651786723709347
fluorescence,42,2017-01-13T02:54:47Z,1.6218332007545615
fluorescence,42,2017-01-13T03:54:47Z,1.591879677799776
fluorescence,42,2017-01-13T04:54:47Z,1.5619261548449903
fluorescence,42,2017-01-13T05:54:47Z,1.5319726318902047
fluorescence,42,2017-01-13T06:54:47Z,1.5020191089354191
fluorescence,42,2017-01-13T07:54:47Z,1.4720655859806335
fluorescence,42,2017-01-13T08:54:47Z,1.442112063025848
fluorescence,42,2017-01-13T09:54:47Z,1.4121585400710623
fluorescence,42,2017-01-13T10:54:47Z,1.3822050171162767
fluorescence,42,2017-01-13T11:54:47Z,1.3522514941614912
fluorescence,42,2017-01-13T12:54:47Z,1.3222979712067056
fluorescence,42,2017-01-13T13:54:47Z,1.2923444482519197
fluorescence,42,2017-01-13T14:54:47Z,1.2623909252971341
fluorescence,42,2017-01-13T15:54:47Z,1.2324374023423486
fluorescence,42,2017-01-13T16:54:47Z,1.202483879387563
fluorescence,42,2017-01-13T17:54:47Z,1.1924078470824948
fluorescence,42,2017-01-13T18:54:47Z,1.1924078470824948
fluorescence,42,2017-01-13T19:54:47Z,1.1924078470824948
fluorescence,43,2017-01-08T09:54:47Z,1.1759679114374928
fluorescence,43,2017-01-08T10:54:47Z,1.160682262281858
fluorescence,43,2017-01-08T11:54:47Z,1.1453966131262234
fluorescence,43,2017-01-08T12:54:47Z,1.1301109639705889
fluorescence,43,2017-01-08T13:54:47Z,1.114825314814954
fluorescence,43,2017-01-08T14:54:47Z,1.0995396656593195
fluorescence,43,2017-01-08T15:54:47Z,1.084254016503685
fluorescence,43,2017-01-08T16:54:47Z,1.0689683673480503
fluorescence,43,2017-01-08T17:54:47Z,1.0536827181924155
fluorescence,43,2017-01-08T18:54:47Z,1.038397069036781
fluorescence,43,2017-01-08T19:54:47Z,1.0231114198811464
fluorescence,43,2017-01-08T20:54:47Z,1.0078257707255118
fluorescence,43,2017-01-08T21:54:47Z,0.992540121569877
fluorescence,43,2017-01-08T22:54:47Z,0.9772544724142425
fluorescence,43,2017-01-08T23:54:47Z,0.9619688232586079
fluorescence,43,2017-01-09T00:54:47Z,0.9466831741029732
fluorescence,43,2017-01-09T01:54:47Z,0.9377078973331432
fluorescence,43,2017-01-09T02:54:47Z,1.0332385437331013
fluorescence,43,2017-01-09T03:54:47Z,1.1287691901330594
